0,1.6
64,0.8
128,0.5333333333333335
192,0.4
256,0.32
320,0.2666666666666668
384,0.22857142857142862
448,0.2
512,0.17777777777777784
576,0.16
640,0.1454545454545454
704,0.1333333333333334
768,0.12307692307692306
832,0.11428571428571431
896,0.10666666666666662
960,0.1
1024,0.09411764705882347
1088,0.08888888888888892
1152,0.08421052631578947
1216,0.08
1280,0.07619047619047616
1344,0.0727272727272727
1408,0.06956521739130436
1472,0.0666666666666667
1536,0.06399999999999997
1600,0.06153846153846153
1664,0.05925925925925925
1728,0.057142857142857155
1792,0.055172413793103454
1856,0.05333333333333331
1920,0.051612903225806486
1984,0.05
2048,0.04848484848484851
2112,0.047058823529411736
2176,0.04571428571428569
2240,0.04444444444444446
2304,0.04324324324324324
2368,0.042105263157894736
2432,0.04102564102564101
2496,0.04
2560,0.03902439024390242
2624,0.03809523809523808
2688,0.037209302325581395
2752,0.03636363636363635
2816,0.03555555555555554
2880,0.03478260869565218
2944,0.03404255319148937
3008,0.03333333333333335
3072,0.03265306122448979
3136,0.03199999999999999
3200,0.031372549019607836
3264,0.030769230769230764
3328,0.030188679245283023
3392,0.029629629629629624
3456,0.029090909090909087
3520,0.028571428571428577
3584,0.028070175438596485
3648,0.027586206896551727
3712,0.027118644067796606
3776,0.026666666666666655
3840,0.026229508196721305
3904,0.025806451612903243
3968,0.025396825396825383
4032,0.025
4096,0.0246153846153846
4160,0.024242424242424256
4224,0.023880597014925356
4288,0.023529411764705868
4352,0.02318840579710146
4416,0.022857142857142847
4480,0.022535211267605642
4544,0.02222222222222223
4608,0.021917808219178075
4672,0.02162162162162162
4736,0.021333333333333326
4800,0.021052631578947368
4864,0.020779220779220765
4928,0.020512820512820506
4992,0.02025316455696204
5056,0.02
5120,0.019753086419753096
5184,0.01951219512195121
5248,0.019277108433734935
5312,0.01904761904761904
5376,0.018823529411764694
5440,0.018604651162790697
5504,0.018390804597701146
5568,0.018181818181818174
5632,0.01797752808988764
5696,0.01777777777777777
5760,0.017582417582417575
5824,0.01739130434782609
5888,0.017204301075268817
5952,0.017021276595744685
6016,0.016842105263157898
6080,0.016666666666666673
6144,0.016494845360824736
6208,0.016326530612244896
6272,0.01616161616161616
6336,0.015999999999999993
