0,1.6666666666666667
64,0.8333333333333334
128,0.5555555555555555
192,0.4166666666666667
256,0.3333333333333333
320,0.27777777777777773
384,0.23809523809523805
448,0.20833333333333334
512,0.1851851851851852
576,0.16666666666666666
640,0.15151515151515152
704,0.13888888888888887
768,0.1282051282051282
832,0.11904761904761903
896,0.11111111111111113
960,0.10416666666666667
1024,0.0980392156862745
1088,0.0925925925925926
1152,0.08771929824561407
1216,0.08333333333333333
1280,0.07936507936507935
1344,0.07575757575757576
1408,0.07246376811594205
1472,0.06944444444444443
1536,0.06666666666666667
1600,0.0641025641025641
1664,0.06172839506172838
1728,0.059523809523809514
1792,0.0574712643678161
1856,0.055555555555555566
1920,0.053763440860215055
1984,0.052083333333333336
2048,0.05050505050505051
2112,0.04901960784313725
2176,0.04761904761904761
2240,0.0462962962962963
2304,0.045045045045045036
2368,0.043859649122807036
2432,0.04273504273504274
2496,0.041666666666666664
2560,0.04065040650406503
2624,0.03968253968253967
2688,0.03875968992248062
2752,0.03787878787878788
2816,0.037037037037037035
2880,0.03623188405797102
2944,0.03546099290780141
3008,0.03472222222222222
3072,0.03401360544217688
3136,0.03333333333333333
3200,0.0326797385620915
3264,0.03205128205128205
3328,0.03144654088050315
3392,0.03086419753086419
3456,0.030303030303030293
3520,0.029761904761904757
3584,0.029239766081871343
3648,0.02873563218390805
3712,0.02824858757062146
3776,0.027777777777777783
3840,0.027322404371584712
3904,0.026881720430107527
3968,0.02645502645502646
4032,0.026041666666666668
4096,0.025641025641025647
4160,0.025252525252525256
4224,0.024875621890547272
4288,0.024509803921568624
4352,0.02415458937198067
4416,0.023809523809523805
4480,0.023474178403755867
4544,0.02314814814814815
4608,0.0228310502283105
4672,0.022522522522522518
4736,0.02222222222222222
4800,0.021929824561403518
4864,0.02164502164502165
4928,0.02136752136752137
4992,0.02109704641350211
5056,0.020833333333333332
5120,0.020576131687242795
5184,0.020325203252032516
5248,0.020080321285140566
5312,0.019841269841269837
5376,0.019607843137254898
5440,0.01937984496124031
5504,0.01915708812260537
5568,0.01893939393939394
5632,0.018726591760299626
5696,0.018518518518518517
5760,0.018315018315018312
5824,0.01811594202898551
5888,0.01792114695340501
5952,0.017730496453900704
6016,0.017543859649122803
6080,0.01736111111111111
6144,0.017182130584192438
6208,0.01700680272108844
6272,0.016835016835016838
6336,0.016666666666666666
